Date,Name,Comment
Tue Apr 07 03:36:44 PDT 2009,bryanrees,@rdf_pr msu lost it in the first ten minutes. Maybe even the first five. Congrats! 
Tue Apr 07 00:54:14 PDT 2009,gamehouse,@verwon Oh my goodness I think so!!!!! I'm so in 
Tue Apr 07 00:23:23 PDT 2009,Heidi_Volturi,"@Twilighter4Life but, thanks "
Tue Apr 07 02:37:20 PDT 2009,cwkong2,@danielhcwong Taylor 814ce --&gt; #&amp;$(#&amp;$!(@#$(!@#*$(#!( sweet mother of #@&amp;$(!@#($*(!@#*$(!@#&amp;$(!@#$&amp;!(@#!#@($... my livie is only 2900 
Mon Apr 06 22:38:48 PDT 2009,RozzJMakeup,Your Following for a Reason.....  www.facesbyrozzj.com
Mon Apr 06 23:25:54 PDT 2009,noelleee,"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?"
Mon Apr 06 22:48:08 PDT 2009,nchokkan,"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???"
Mon Apr 06 22:58:38 PDT 2009,oilman,@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash 
Mon Apr 06 23:49:01 PDT 2009,organicisland,packing another order for a NEW retailer 
Tue Apr 07 03:52:06 PDT 2009,jennifarter,I hate to see parents cry when their kids move out. Makes me think of how my parents felt the 1st time i moved out. 
Mon Apr 06 22:32:56 PDT 2009,xwolphiex,"@klaris nilagyan mo ng knorr seasoning mix ulit ung pancakes mo?! hehehe. teka, heaven and eggs ba to? "
Mon Apr 06 23:37:23 PDT 2009,unijono,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh
Tue Apr 07 01:37:02 PDT 2009,lmizon,Its a grey day in London come back sun all is forgiven 
Mon Apr 06 23:38:11 PDT 2009,RichSch,@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!  
Tue Apr 07 01:38:28 PDT 2009,Scyranth,@michaelgrainger lmao! I understand bro...trust me 
Tue Apr 07 00:44:17 PDT 2009,REOWsarah,"was eating ham=o, i am pretty bored sooooo you should talk to me "
Tue Apr 07 02:35:27 PDT 2009,VinoGlocal,"@Winetweat: sorry  but follow us, we're going to publish pictures and video and sometimes also in english"
Mon Apr 06 22:25:52 PDT 2009,thelazyboy,sleep soon... i just hate saying bye and see you tomorrow for the night. 
Tue Apr 07 04:07:55 PDT 2009,AMANDATYRER,@SophieClaeys Like what? There's nothing to do 
Mon Apr 06 23:55:42 PDT 2009,juliadrab,misses David actually 
Tue Apr 07 00:05:39 PDT 2009,Orcspit,I am going to be 30 in a month...  Ugh 
Mon Apr 06 23:34:01 PDT 2009,SGZ,"About to dash again! This is what happens when you sleep all day, you HAVE to party all night. "
Tue Apr 07 02:06:57 PDT 2009,doris12,i can't breatheee... i hate being sick! 
Tue Apr 07 02:02:27 PDT 2009,Henre,@spitorswallow wish I could...but the seasons don't change 365 days of the year. 
Tue Apr 07 04:23:47 PDT 2009,robynsweeney,If today wasn't shit enough I just ate a mouldy roll 
Tue Apr 07 00:48:07 PDT 2009,australias,http://twitpic.com/2y5ut - @nicholasbraun there you go 
Mon Apr 06 22:26:18 PDT 2009,disneyfan4eva,Poor cameron (the hills) 
Tue Apr 07 02:09:00 PDT 2009,GaryFoster,@NurseMott You must think of alternative topics to post on Twitter from Facebook. I'm shocked at your lack of effort for a new Twitterer 
Mon Apr 06 23:43:20 PDT 2009,kimgrace,I saw Natasha today and it made me so happy. 
Tue Apr 07 03:56:55 PDT 2009,JoanneDuran,@gjarnling woops! you did get it and replied!! I am having a dumb day i guess  x
Tue Apr 07 00:34:05 PDT 2009,RaeRaeFemPro,I found my motto: If you hit on my woman I will hit you 
Tue Apr 07 03:09:13 PDT 2009,muffinfloss,"I have decided my room needs to be more 'quirky', so Angel gave me a mirror! And my 'a' button isn't working too well either "
Tue Apr 07 02:23:42 PDT 2009,fleecc,@jackhii n i got yr pic posing in the server room .. 
Tue Apr 07 03:45:33 PDT 2009,TiffaniDanyelle,"@DeuceWT i am!!!!! then we gotta meet in Royal oak with some stylists for these shows... THEN we got a show tonight... man, ima be tired "
Tue Apr 07 02:33:18 PDT 2009,Chadwyn28,not feeling so hot 
Tue Apr 07 04:18:41 PDT 2009,Cruelimnet,my trainer calls ... I have to go to sport 
Tue Apr 07 00:17:48 PDT 2009,suitelifeofkell,@lisa_mishell7 Not a problem 
Tue Apr 07 01:58:16 PDT 2009,Hollyrae83,is starting her day of laundry and cleaning.. leaving for Bath in T-20 hours  alot to do! ok. Coloreds &amp; jeans first.. anyone got any?
Tue Apr 07 01:11:46 PDT 2009,fraseyboy,@storycorey But... Its a mac 
Mon Apr 06 23:41:31 PDT 2009,mickyj,@dnwallace - I am shuddering and shaking too 
Mon Apr 06 22:53:49 PDT 2009,NOELAINE,"@WeTheTRAVIS &quot;Don't Speak Liar&quot; is my favorite of your songs, I'm looking forward to hearing it in Orlando  Get well soon!  ((((hugs))))"
Tue Apr 07 00:58:57 PDT 2009,ariventi,"@missb2818 Ooooh, who is it? "
Tue Apr 07 04:33:13 PDT 2009,HughHefnerJr,@pfortaleza It won't be for long. More rain and wind coming 
Tue Apr 07 02:55:36 PDT 2009,mommamaia,Didn't want to be a tax inspector anyway 
Tue Apr 07 00:11:03 PDT 2009,hshakir,"@hamporter I always walk by the annex hoping to see you, but instead I get the Nguyen family "
Tue Apr 07 03:31:02 PDT 2009,leagian,"@ginoboi  oh..i HATE you for getting to watch Slumdog this early  me, i have to wait for the actual day it's coming out "
Tue Apr 07 01:49:11 PDT 2009,ChristinaPerk,@RWBEagle did you go? if so ...g'nite 
Tue Apr 07 02:03:08 PDT 2009,JayFjf,Good mornin' people (for the brits at least) 
Tue Apr 07 01:23:43 PDT 2009,dannylonestar,"Oh well, i always knew she was an awesome friend! I have soo much respect for her, i love her "
Mon Apr 06 23:13:34 PDT 2009,TheCuriousCase,The internet is hating me. Night i s'pose. 
Mon Apr 06 23:03:45 PDT 2009,kellyhirst64,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
Tue Apr 07 00:37:57 PDT 2009,bobek_taken,"@isedo sush, memory- champ  Good morning honey "
Tue Apr 07 00:12:48 PDT 2009,chibijax,"@runawaystarling unfort, msn is a douche and a half to me "
Tue Apr 07 00:24:12 PDT 2009,skydazzle,is watching Twilight for the millionth time. 
Mon Apr 06 22:33:35 PDT 2009,wakeup_maggie,"must sleep, big day tomorrow. two tests AND class registration for next sem. ahh! goodnight, twitterers "
Tue Apr 07 00:13:01 PDT 2009,ColorBakery,"@snufsnuf  I'm pretty good, snufsnuf, just wanted to acknowledge your commiseration for my stale Cheez Doodles ;) Nice to meet you "
Mon Apr 06 22:26:08 PDT 2009,ItsBrigittaYo,why is it always the fat ones?! 
Tue Apr 07 01:33:00 PDT 2009,sammcheese,am worried about my poorly looking puppy 
Tue Apr 07 02:24:11 PDT 2009,ricardomelo,@tcouto Cool stuff! 
Tue Apr 07 02:09:21 PDT 2009,micamonkey,@sivasothi yes he asked and i sent him already. Few days ago 
Mon Apr 06 23:52:39 PDT 2009,siljalevanen,@airplanemancf you are so right  thanks for that. Always nice to have some positive people around!
Tue Apr 07 02:42:44 PDT 2009,chhlllooooeeeee,is really fed up 
Tue Apr 07 01:02:47 PDT 2009,hiway,I really wish I had not bought the camera-less E62 that day when my 6680 went dead. I miss photographing little things. dSLR is too bulky 
Tue Apr 07 01:46:06 PDT 2009,phaerie,it still hurts 
Tue Apr 07 03:54:20 PDT 2009,bishpenguin,Argh! Sounds like someone is standing at my door with a chainsaw. No sleep for me this morning.  I'm very grumpy now!
Mon Apr 06 22:53:47 PDT 2009,activedesigns,So far kinda really liking Espresso over Dreamweaver. Handcoding html/css ftw 
Tue Apr 07 00:13:25 PDT 2009,MonicaaSaays,"I am now going to sleep, tweet ya later "
Tue Apr 07 01:13:32 PDT 2009,critter_TV,I'm up; it's time for pain meds 
Tue Apr 07 00:55:46 PDT 2009,TimbreWithLove,"My heart is abused with so many hurtful lies and truths. I hate being sappy about these kind of things. I hate it  Gold for syf, k?"
Tue Apr 07 00:53:41 PDT 2009,only91,new pic 
Mon Apr 06 23:42:43 PDT 2009,ChelcMarie15,"hmm, I should be sleeping but I'm making some awesome CD mixes "
Tue Apr 07 00:38:19 PDT 2009,onechordsong,@theollymann sounds like you celebrated the nomination properly!  best of luck. so excited for you all! 
Mon Apr 06 23:22:42 PDT 2009,Stoankold,"@kworkman now that wifey works in a wine shop, I must know what my friends are drinking. Make with the details plz "
Tue Apr 07 00:04:55 PDT 2009,Li_a,Finds her mom rly annoying. I need to detox and do an H2O day. My skin is shitting. 
Tue Apr 07 00:39:02 PDT 2009,NeilM27,Bring on the bank hol weekend 
Tue Apr 07 00:08:49 PDT 2009,sammmiiiii,i just cut my hair and it actually looks a lot better ahaha 
Mon Apr 06 23:58:34 PDT 2009,KristySS,"@RedGray Ah man- so sad, his cousin committed suicide yest and she was 8 months pregnant  - can you imagine... we been crying non stop... "
Mon Apr 06 23:48:32 PDT 2009,bryanjkay,@EdwardLawrence different time zones or way too much coffee. 
Tue Apr 07 02:34:25 PDT 2009,Micc_x,@bradiewebbstack sway sway tour in julyyyyy! exitedd muchh  follow me pleaseeee? i need more followerss 
Mon Apr 06 22:26:52 PDT 2009,wireandroses,@Henkuyinepu it's overrated 
Mon Apr 06 22:53:30 PDT 2009,amyg0716,"@ddlovato , i lovee you  check out hermans hermits. old, but classic group  i got like 4 of their songs stuck in my head  reply? &lt;3"
Tue Apr 07 01:19:23 PDT 2009,Dr_Black,@CHRISDJMOYLES Hi Chris! Ru gonna drop in on Bletchley Park nr MK?I'm sure they wud luv 2 c u  #bpark
Mon Apr 06 23:43:26 PDT 2009,rxtech1998,@LauralKGW It wouldn't be Easter in the Portland area if there wasn't rain.  I have 18 years of experience in it. 
Mon Apr 06 23:35:28 PDT 2009,senorkaos,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! 
Mon Apr 06 22:48:43 PDT 2009,IluvJoelMadden,@frenchGCfan I live in Sweeeeden  it's SO boring here -.-
Tue Apr 07 02:08:53 PDT 2009,rocell,is downloading themes for her phone.  http://plurk.com/p/n0q72
Tue Apr 07 01:03:14 PDT 2009,scottfaithfull,@LisaMurray i want to see that film so bad. glad you got to see it and enjoyed it. 
Tue Apr 07 01:29:13 PDT 2009,guardian_renata,@Irish_Siobhan yes you do 
Mon Apr 06 23:43:15 PDT 2009,joshfittell,"@nicolerichie Yes i remember that band, It was Awesome, Will you please reply "
Mon Apr 06 23:02:41 PDT 2009,davejohnson,@lunafiko can't wait to try em but prolly have to wait until next weekend at the earliest 
Mon Apr 06 23:58:04 PDT 2009,SamVolz,finally got approved for the apartment. Mandy and I really deserve it. 
Tue Apr 07 04:23:16 PDT 2009,Becca_A_Walsh,"Once again in the library working on yep, you guessed it my filiocht bhï¿½il essay! I feel i have been banished to this awful place forever "
Mon Apr 06 23:42:43 PDT 2009,Disneycrazedmom,"@maxxiecat you joined twitter to make me happy  besides, my loving family is your family too and we communicate this way, LOL"
Tue Apr 07 00:33:03 PDT 2009,hornstra,I have worked out how to Integrate Twitter into a web page 
Mon Apr 06 23:02:59 PDT 2009,cecilhamilton,@rentan It can only happen to you. 
Tue Apr 07 00:28:08 PDT 2009,sofiesunshine,Ahah LOL  oh tom and dougie. FUNNY BOIZ
Tue Apr 07 03:38:08 PDT 2009,guyberryman,5:37 and I am up. Oh my god 
Mon Apr 06 23:08:35 PDT 2009,michxxblc,"Okay, I'm good.  *counts to 10*"
Tue Apr 07 01:23:13 PDT 2009,wzrdry,@Apollo2077 GOODMORNING 
Mon Apr 06 23:33:45 PDT 2009,kyliecallme,"My cuckold actually had the nerve to pass out on me, so I'll be taking calls on Niteflirt in a few.  Probably till 4am-ish  "
Mon Apr 06 23:53:58 PDT 2009,kingoushka,@ work.  pears (in liquid state) bought for weekend. they say fruits are healthy! 
Tue Apr 07 03:32:03 PDT 2009,addiiee,@margoble I MISS YOU! 
Tue Apr 07 00:44:10 PDT 2009,zheron,@Babybandit my sister is like really good so i don't need to shout at her or something  makes my job easier. its fun working with kids 
Tue Apr 07 00:43:29 PDT 2009,JadeEwenFan,"@danielakrocks I hope so , If I hear anything I will post it here "
Tue Apr 07 04:17:01 PDT 2009,fonzareli,@j_e_p  me too 
Tue Apr 07 00:17:02 PDT 2009,Husain_Nemer,I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad 
Tue Apr 07 03:32:30 PDT 2009,JessicaWylde,Can't shake the pins and needles out of my hands 
Tue Apr 07 00:13:49 PDT 2009,bondibeachgirl,@lili_marlene Ohh that sux 
Tue Apr 07 00:46:06 PDT 2009,andygates,"Noes, my goat-wool socks have worn through "
Tue Apr 07 01:23:22 PDT 2009,janinebeaty,Leaving for Melbourne tomorrow 
Tue Apr 07 04:05:47 PDT 2009,ttobf,@anikainlondon yes! Thanks. I've just dropped my phone and the screen is smashed up 
Tue Apr 07 03:21:29 PDT 2009,SunshineeKiid,Fuxing homework 
Tue Apr 07 00:23:22 PDT 2009,SakuK,"off to London, back online 14Th of April, so C U then "
Mon Apr 06 23:18:53 PDT 2009,iEgg,@TechBabe I blame ADD... too many things happening for me to focus on catching you haha... ooh look something shiny 
Tue Apr 07 04:29:32 PDT 2009,trainstobrazil,I was wrong! The Sun is not shinning! It was the light on in my room! haha! It's raining here!!  And cold and WINDY!!! LOL
Mon Apr 06 22:23:00 PDT 2009,anyyankeest,@iJohn kitteh is sleepin on my crotch which proves she likes me more 
Tue Apr 07 01:08:47 PDT 2009,ImaPacifist,"Cant sleep, meditation, or yoga neither one helped. Its not like i wanna go to sleep, go just bored and sleep would fix that  Peace"
Tue Apr 07 04:17:27 PDT 2009,melbgirl,@miafreedman I'm loving Harem pants at the moment! Seriously! But not the ones with a crutch to the knee! Ewwww 
Tue Apr 07 00:33:20 PDT 2009,dip_uk,We're on most sessions in #AdTech Paris btw. Feel free to DM or reply to meet 
Tue Apr 07 01:03:09 PDT 2009,MsChinaDoll,@OneLuvGurl I know... makes me feel old!!!!! 80s is ok - full of cheesy soft rock 
Tue Apr 07 00:13:12 PDT 2009,causticchick,"@Kal_Penn The thing that sucks the most is that you were the one I was most excited for, even before I knew who the final team would be. "
Tue Apr 07 04:19:54 PDT 2009,pfortaleza,It's too nice to go to work 
Tue Apr 07 01:02:40 PDT 2009,richboycmr,Making myself learn Radiographic Physics 
Tue Apr 07 00:03:01 PDT 2009,JacePerry,@michellepearl http://twitpic.com/2y4vg - Love it! Love your new logo as well 
Mon Apr 06 23:13:21 PDT 2009,momess,just got TwitterFox.... so excited! 
Tue Apr 07 00:43:15 PDT 2009,dilandou,@AdrianaLemus always happy to use them on.. ah.. for you. 
Tue Apr 07 02:47:11 PDT 2009,FrumiousMe,@foilly oh no! that's a shame  you'll have to find them the next time tim passes through. or organise a sydney feeter convention.
Mon Apr 06 22:46:20 PDT 2009,aficure,RIP Sandra....its so sad    how can someone do something like that??
Tue Apr 07 00:27:15 PDT 2009,kimmiegibbler08,@valonthecoast LOL awwww....I'm sorry you're stuck n bored...Yes hun I thought you be trying to keep yourself entertained...can't be easy 
Tue Apr 07 01:33:44 PDT 2009,paulingham,"@chrismdp Hi chris, nice to see another british ror developer "
Tue Apr 07 04:31:56 PDT 2009,asecretikeep,"seriously...if I had only stayed up for 1 more hour, I could have tweeted with the boss.  "
Mon Apr 06 22:48:29 PDT 2009,Moonflowerchild,"@Steve_Buscemi And the weather in England, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. YOU have a nice day, mate! "
Tue Apr 07 03:12:17 PDT 2009,masudiiuc,"ufffffffffffffffff, ke gorom!!!! need to a pond to swim "
Tue Apr 07 01:39:23 PDT 2009,cheile,@odo_snape_maven SO true.  tho Odo is plenty sexy just as he is. ;) &amp;i'm sure Nerys agrees. 
Tue Apr 07 01:03:51 PDT 2009,beautiifulstrug,Gnite twitter world..long day tomorrow. Night class till 10pm 
Tue Apr 07 02:35:40 PDT 2009,ConorWinders,ARGH finally figured out whats killing 'Inquizitor' games on Jailbroken devices. About 30 1 star reviews too late though!  Fix on the way
Mon Apr 06 22:43:39 PDT 2009,suzi98babe,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
Tue Apr 07 04:33:41 PDT 2009,alixwilliams,"goood morning sheffield, who the fuck text me this morning? a kfc and 3 mc'ds in 2 days is not healthy "
Tue Apr 07 00:23:47 PDT 2009,allipopovich,wants to go to a baseball game doesnt care who...someone take me 
Mon Apr 06 22:43:06 PDT 2009,Artistjgray,@mattimassacre nice  yeah so wish I could afford those things
Tue Apr 07 00:23:48 PDT 2009,ladomingo,@Candacegirrl Thank God I don't have to take bio! 
Tue Apr 07 00:24:07 PDT 2009,activistchica,"@MabelleK Hola! Yes, one of these days!  Good knight! "
Tue Apr 07 01:53:08 PDT 2009,YoursTruli,@PinkAvenue morning Pink 
Tue Apr 07 04:26:04 PDT 2009,bonnielynch,ew i hate when i put lotion on before i sleep and then my roommates turn up the heater! i slept 30 min and now i have a full day ahead! 
Tue Apr 07 00:45:54 PDT 2009,ElmosSexy,cant wait 2 c Carter when bak @ skewl hate gettin sick it suks.......blech 
Tue Apr 07 01:31:27 PDT 2009,HannaManna,Zen sushi for lunch today...looks like it's raining outside 
Tue Apr 07 00:23:38 PDT 2009,andreaacostalot,Can't wait for tomorrow 
Tue Apr 07 01:56:10 PDT 2009,libberykathro,one hour late-bad plumbers 
Mon Apr 06 23:38:03 PDT 2009,jaimie115,is procrastinating... i feel ill.. but don't want to go to bed.  
Tue Apr 07 01:54:53 PDT 2009,nerdfeliz,I'm so tired for no reason (other than going to bed late and sleeping in lately)... it makes me angry... 
